"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"7459",3.33955461242746e-34,-0.434659676322029,0.131,0.258,6.15880661623873e-30,"ResA_1'","ENSG00000144791"
"7460",5.75169001253823e-28,-0.434909447904531,0.191,0.322,1.0607266721123e-23,"ResA_1'","ENSG00000134058"
"7461",1.78799650780116e-22,-0.435026547590009,0.175,0.273,3.2974231596869e-18,"ResA_1'","ENSG00000119927"
"7462",2.00684185432855e-28,-0.435245131008614,0.131,0.251,3.70101774775271e-24,"ResA_1'","ENSG00000181045"
"7463",3.09730062447767e-34,-0.435494477656491,0.137,0.268,5.71204181166172e-30,"ResA_1'","ENSG00000128294"
"7464",1.86000285148618e-37,-0.435773191749997,0.139,0.28,3.43021725871082e-33,"ResA_1'","ENSG00000166704"
"7465",9.91966758313715e-13,-0.435978634604656,0.281,0.365,1.82938509568215e-08,"ResA_1'","ENSG00000135766"
"7466",1.06996159694388e-44,-0.436271373245047,0.113,0.261,1.97322317708389e-40,"ResA_1'","ENSG00000158863"
"7467",1.1432451536471e-20,-0.43643345684653,0.303,0.411,2.10837271235598e-16,"ResA_1'","ENSG00000151806"
"7468",3.97900792885458e-19,-0.436628971084787,0.208,0.307,7.33808642239361e-15,"ResA_1'","ENSG00000215305"
"7469",2.70815932856016e-49,-0.436833745201457,0.103,0.257,4.99438743373064e-45,"ResA_1'","ENSG00000151116"
"7470",7.90127589644867e-27,-0.437962567886164,0.153,0.266,1.45715330082306e-22,"ResA_1'","ENSG00000104472"
"7471",6.19042601954878e-25,-0.438832939377169,0.141,0.252,1.14163836652519e-20,"ResA_1'","ENSG00000129925"
"7472",6.91280971237068e-32,-0.438963942306734,0.156,0.293,1.2748603671554e-27,"ResA_1'","ENSG00000173744"
"7473",9.3743047899444e-157,-0.439359026575015,0.168,0.484,1.72880928936155e-152,"ResA_1'","ENSG00000126709"
"7474",5.57494351026562e-36,-0.439701940056536,0.134,0.261,1.02813108216319e-31,"ResA_1'","ENSG00000142002"
"7475",2.98559222461268e-25,-0.439754267097229,0.19,0.308,5.5060291806307e-21,"ResA_1'","ENSG00000176533"
"7476",1.52254403232258e-37,-0.439943632933883,0.12,0.254,2.80787570440931e-33,"ResA_1'","ENSG00000272667"
"7477",1.18833145423934e-33,-0.439952647065783,0.125,0.25,2.19152086790818e-29,"ResA_1'","ENSG00000153531"
"7478",8.46451975433929e-31,-0.44037915214497,0.16,0.285,1.56102673309525e-26,"ResA_1'","ENSG00000205765"
"7479",8.68100721899264e-25,-0.441209502143795,0.205,0.319,1.60095135132662e-20,"ResA_1'","ENSG00000204592"
"7480",8.27475569628637e-19,-0.441961399461978,0.249,0.359,1.52603044550913e-14,"ResA_1'","ENSG00000152348"
"7481",9.84444766906636e-36,-0.44253510379509,0.153,0.293,1.81551303912922e-31,"ResA_1'","ENSG00000186106"
"7482",4.26613075951442e-26,-0.442832907257708,0.226,0.352,7.8675983466965e-22,"ResA_1'","ENSG00000075568"
"7483",1.29065553826655e-38,-0.443608857991313,0.116,0.25,2.38022694367116e-34,"ResA_1'","ENSG00000168564"
"7484",7.38382250609996e-18,-0.44411364513471,0.259,0.352,1.36172454657495e-13,"ResA_1'","ENSG00000229809"
"7485",4.85575226782917e-36,-0.444504184106835,0.121,0.253,8.95497833233055e-32,"ResA_1'","ENSG00000100902"
"7486",4.5110618429871e-51,-0.444523216647203,0.108,0.266,8.31930025083681e-47,"ResA_1'","ENSG00000117676"
"7487",1.26620881878837e-14,-0.444608770288745,0.263,0.355,2.33514230360952e-10,"ResA_1'","ENSG00000197785"
"7488",2.85712836375587e-26,-0.445082673419277,0.176,0.292,5.26911612843858e-22,"ResA_1'","ENSG00000136854"
"7489",1.89763268167878e-38,-0.445278456577235,0.119,0.257,3.499614191552e-34,"ResA_1'","ENSG00000104946"
"7490",9.47510178490663e-40,-0.446404044650196,0.128,0.258,1.74739827117248e-35,"ResA_1'","ENSG00000127993"
"7491",1.25379154515808e-22,-0.446727832945335,0.219,0.33,2.31224236758054e-18,"ResA_1'","ENSG00000067369"
"7492",1.08862873915352e-30,-0.446860114700714,0.187,0.323,2.00764912074692e-26,"ResA_1'","ENSG00000131931"
"7493",6.51922939177095e-08,-0.446902290466797,0.292,0.353,0.0012022762844304,"ResA_1'","ENSG00000182648"
"7494",4.28929195775186e-14,-0.447139527156255,0.169,0.257,7.91031222848598e-10,"ResA_1'","ENSG00000157538"
"7495",2.47569073499986e-27,-0.44724567837104,0.244,0.372,4.56566885348674e-23,"ResA_1'","ENSG00000107521"
"7496",1.17776132184771e-14,-0.447534009308098,0.21,0.292,2.17202742975155e-10,"ResA_1'","ENSG00000101311"
"7497",8.90612129481154e-17,-0.447634952701419,0.293,0.389,1.64246688918915e-12,"ResA_1'","ENSG00000112419"
"7498",2.14291563328985e-18,-0.448236978044115,0.327,0.446,3.95196501091313e-14,"ResA_1'","ENSG00000100209"
"7499",2.5758669878049e-29,-0.449070653492307,0.139,0.26,4.75041389890979e-25,"ResA_1'","ENSG00000083635"
"7500",1.88015536511536e-05,-0.449292143364269,0.566,0.6,0.346738252434574,"ResA_1'","ENSG00000228594"
"7501",2.990694749274e-14,-0.450740567029521,0.339,0.436,5.51543925661112e-10,"ResA_1'","ENSG00000179403"
"7502",1.15897830627677e-35,-0.450783661258094,0.126,0.254,2.13738779243562e-31,"ResA_1'","ENSG00000145723"
"7503",2.1987432311459e-42,-0.450973990614695,0.119,0.26,4.05492226687926e-38,"ResA_1'","ENSG00000179163"
"7504",2.39018320033632e-54,-0.451344824716264,0.094,0.254,4.40797585806024e-50,"ResA_1'","ENSG00000189007"
"7505",1.31496320643273e-27,-0.451772697268385,0.197,0.322,2.42505514530325e-23,"ResA_1'","ENSG00000161091"
"7506",4.71610716833443e-37,-0.452965119141799,0.168,0.32,8.69744483984235e-33,"ResA_1'","ENSG00000114098"
"7507",6.94346927777039e-31,-0.453909744645084,0.151,0.274,1.28051460420641e-26,"ResA_1'","ENSG00000169221"
"7508",1.50594362810328e-25,-0.454182376904181,0.18,0.3,2.77726123894807e-21,"ResA_1'","ENSG00000255224"
"7509",3.34308730374512e-37,-0.454269821912756,0.141,0.276,6.16532160556675e-33,"ResA_1'","ENSG00000115750"
"7510",5.71533554989983e-31,-0.454786916040988,0.141,0.27,1.05402218211253e-26,"ResA_1'","ENSG00000184979"
"7511",2.30518684908531e-35,-0.454836518394302,0.138,0.273,4.25122558708312e-31,"ResA_1'","ENSG00000004139"
"7512",7.94807393429102e-44,-0.455675703556343,0.108,0.255,1.46578379496195e-39,"ResA_1'","ENSG00000185163"
"7513",5.42848664491826e-47,-0.456190106429523,0.105,0.25,1.00112150705583e-42,"ResA_1'","ENSG00000142686"
"7514",2.26440584314314e-20,-0.456221740832727,0.229,0.341,4.17601725592457e-16,"ResA_1'","ENSG00000168517"
"7515",6.27651452450827e-61,-0.456256274831305,0.282,0.501,1.15751480860982e-56,"ResA_1'","ENSG00000162144"
"7516",9.11323845662486e-06,-0.457036453489591,0.379,0.382,0.168066343617076,"ResA_1'","ENSG00000112305"
"7517",2.47206581627836e-34,-0.457312560100772,0.167,0.3,4.55898377838055e-30,"ResA_1'","ENSG00000117640"
"7518",1.08755191633049e-20,-0.457779389357811,0.179,0.281,2.00566324409668e-16,"ResA_1'","ENSG00000185904"
"7519",3.66383654401828e-52,-0.458154938330088,0.098,0.257,6.75684735447852e-48,"ResA_1'","ENSG00000142396"
"7520",2.08013176097827e-14,-0.458194884727262,0.258,0.344,3.83617899359612e-10,"ResA_1'","ENSG00000103274"
"7521",1.25982337781216e-26,-0.458300356682189,0.16,0.27,2.32336627336118e-22,"ResA_1'","ENSG00000112096"
"7522",6.54282534532424e-28,-0.45859326305804,0.157,0.269,1.2066278501847e-23,"ResA_1'","ENSG00000124120"
"7523",5.51693875240699e-36,-0.458827324131364,0.138,0.27,1.0174338447189e-31,"ResA_1'","ENSG00000025156"
"7524",1.10934995721919e-28,-0.459479892388531,0.172,0.295,2.04586319110364e-24,"ResA_1'","ENSG00000153066"
"7525",1.12865099275089e-15,-0.459501414545828,0.237,0.327,2.08145816083119e-11,"ResA_1'","ENSG00000213281"
"7526",1.18148302603186e-29,-0.460256308488589,0.14,0.257,2.17889099660795e-25,"ResA_1'","ENSG00000198393"
"7527",6.55767376010327e-50,-0.461221122193557,0.11,0.267,1.20936619483825e-45,"ResA_1'","ENSG00000135164"
"7528",2.7061887445719e-23,-0.461316908922191,0.28,0.409,4.9907532827395e-19,"ResA_1'","ENSG00000159086"
"7529",3.77238827228651e-22,-0.461801259439501,0.214,0.326,6.95703845175077e-18,"ResA_1'","ENSG00000065457"
"7530",4.18158112118865e-25,-0.462471736579387,0.248,0.37,7.71167190369611e-21,"ResA_1'","ENSG00000255517"
"7531",1.11390103546917e-38,-0.462928360620887,0.156,0.306,2.05425628961225e-34,"ResA_1'","ENSG00000167536"
"7532",2.64093509631352e-11,-0.463004299679885,0.185,0.262,4.8704125046214e-07,"ResA_1'","ENSG00000059691"
"7533",3.19707302543032e-27,-0.463204591877926,0.168,0.278,5.89604207349859e-23,"ResA_1'","ENSG00000109220"
"7534",1.08331932347638e-27,-0.463403153729358,0.14,0.258,1.99785749635513e-23,"ResA_1'","ENSG00000168538"
"7535",1.77480871506464e-26,-0.463456669447865,0.255,0.39,3.27310223232221e-22,"ResA_1'","ENSG00000069248"
"7536",4.70318411931777e-27,-0.463465237697233,0.21,0.339,8.67361215284584e-23,"ResA_1'","ENSG00000169660"
"7537",1.21217515309834e-13,-0.463706522483749,0.285,0.354,2.23549341734396e-09,"ResA_1'","ENSG00000235560"
"7538",6.02092022913111e-39,-0.463740388729828,0.128,0.261,1.11037810865636e-34,"ResA_1'","ENSG00000142751"
"7539",3.62004105728565e-12,-0.464092046362513,0.241,0.323,6.6760797178462e-08,"ResA_1'","ENSG00000089486"
"7540",1.72230278611947e-11,-0.46455375647845,0.256,0.328,3.17627079816154e-07,"ResA_1'","ENSG00000173226"
"7541",1.93190220964057e-39,-0.464635949444249,0.133,0.274,3.56281405501914e-35,"ResA_1'","ENSG00000124571"
"7542",1.91013289951285e-21,-0.464815504269155,0.176,0.265,3.5226670932816e-17,"ResA_1'","ENSG00000260267"
"7543",3.04774511717893e-52,-0.465263411365919,0.12,0.285,5.62065154510137e-48,"ResA_1'","ENSG00000266962"
"7544",9.06709671772821e-37,-0.465691874029354,0.121,0.252,1.67215397668344e-32,"ResA_1'","ENSG00000143971"
"7545",2.5467672213799e-25,-0.465862093341994,0.175,0.287,4.69674810966881e-21,"ResA_1'","ENSG00000156239"
"7546",4.09946092775972e-21,-0.466071296710683,0.252,0.365,7.56022584297448e-17,"ResA_1'","ENSG00000221838"
"7547",1.69879132468253e-34,-0.466116099633823,0.144,0.274,3.13291096097952e-30,"ResA_1'","ENSG00000175970"
"7548",3.84949377830029e-34,-0.466879556403553,0.356,0.513,7.0992364259414e-30,"ResA_1'","ENSG00000063244"
"7549",4.85482046518167e-38,-0.466962804046842,0.176,0.321,8.95325990188804e-34,"ResA_1'","ENSG00000187325"
"7550",5.01792201648563e-40,-0.46731115734562,0.127,0.268,9.2540517828028e-36,"ResA_1'","ENSG00000197077"
"7551",1.49248553804138e-28,-0.467717500141221,0.182,0.304,2.7524418292559e-24,"ResA_1'","ENSG00000151208"
"7552",3.89389585946939e-24,-0.468508813973186,0.197,0.318,7.18112274403344e-20,"ResA_1'","ENSG00000053770"
"7553",1.12141312670533e-23,-0.468622125809466,0.222,0.346,2.06811008826996e-19,"ResA_1'","ENSG00000008128"
"7554",3.19042913135413e-40,-0.468910223726203,0.131,0.277,5.88378940404329e-36,"ResA_1'","ENSG00000213699"
"7555",2.01974203446317e-34,-0.469496162579492,0.145,0.28,3.72480825995697e-30,"ResA_1'","ENSG00000070495"
"7556",8.58477659564707e-30,-0.469770652379033,0.155,0.277,1.58320449976923e-25,"ResA_1'","ENSG00000145414"
"7557",1.41138239143705e-36,-0.469804037909383,0.128,0.254,2.60287140628821e-32,"ResA_1'","ENSG00000152217"
"7558",9.16574087122032e-26,-0.469831421091566,0.192,0.308,1.69034593147045e-21,"ResA_1'","ENSG00000180953"
"7559",8.60927982312545e-42,-0.469959781388843,0.167,0.326,1.5877233849808e-37,"ResA_1'","ENSG00000157036"
"7560",2.8352651234223e-06,-0.470060203962702,0.707,0.734,0.0522879594061541,"ResA_1'","ENSG00000213563"
"7561",5.45144189011487e-28,-0.47071470575827,0.187,0.314,1.00535491337498e-23,"ResA_1'","ENSG00000183624"
"7562",1.53763803394743e-42,-0.471162156591458,0.128,0.271,2.83571206220584e-38,"ResA_1'","ENSG00000106608"
"7563",3.57427060471147e-35,-0.471375618287484,0.141,0.262,6.59166984920889e-31,"ResA_1'","ENSG00000154727"
"7564",8.74569183340644e-22,-0.471917496284,0.227,0.324,1.61288048791682e-17,"ResA_1'","ENSG00000066583"
"7565",5.44366923893412e-39,-0.472200833624198,0.139,0.285,1.00392148104423e-34,"ResA_1'","ENSG00000161021"
"7566",4.69812670792154e-33,-0.472601775539272,0.191,0.332,8.6642852747489e-29,"ResA_1'","ENSG00000138303"
"7567",1.74981376169553e-39,-0.472735418737758,0.116,0.252,3.2270065393189e-35,"ResA_1'","ENSG00000075975"
"7568",1.0828111171179e-38,-0.472955510060557,0.123,0.258,1.99692026218884e-34,"ResA_1'","ENSG00000032444"
"7569",8.49008619752622e-37,-0.473131229192331,0.138,0.269,1.56574169654779e-32,"ResA_1'","ENSG00000156469"
"7570",3.03701262894219e-20,-0.473182612877275,0.157,0.254,5.60085869029519e-16,"ResA_1'","ENSG00000164187"
"7571",8.13496701126004e-48,-0.474486805985157,0.113,0.263,1.50025061621658e-43,"ResA_1'","ENSG00000115649"
"7572",1.43582953849101e-09,-0.474564911337572,0.261,0.335,2.64795683488511e-05,"ResA_1'","ENSG00000147065"
"7573",1.18516498489078e-33,-0.476004386587034,0.154,0.287,2.18568126513557e-29,"ResA_1'","ENSG00000131724"
"7574",1.0052335435167e-48,-0.476114517922768,0.121,0.272,1.85385170095349e-44,"ResA_1'","ENSG00000115459"
"7575",6.77339265458723e-57,-0.476366570775716,0.091,0.253,1.24914907335898e-52,"ResA_1'","ENSG00000068323"
"7576",3.11922923593198e-30,-0.476422001716753,0.197,0.328,5.75248255690576e-26,"ResA_1'","ENSG00000204560"
"7577",2.67152550306913e-24,-0.476473474479016,0.176,0.287,4.92682733276008e-20,"ResA_1'","ENSG00000276900"
"7578",1.70162024403311e-43,-0.476778953636196,0.138,0.294,3.13812805404586e-39,"ResA_1'","ENSG00000138496"
"7579",5.15574615399286e-28,-0.477126577879476,0.161,0.284,9.50822705719363e-24,"ResA_1'","ENSG00000157933"
"7580",1.3969774042874e-32,-0.477632930513125,0.141,0.258,2.57630572898682e-28,"ResA_1'","ENSG00000012174"
"7581",7.19400616742215e-32,-0.477707946519982,0.146,0.268,1.32671861739599e-27,"ResA_1'","ENSG00000105229"
"7582",8.11109550253777e-22,-0.477801595115052,0.27,0.393,1.49584823257802e-17,"ResA_1'","ENSG00000155097"
"7583",8.33025379842363e-35,-0.478318087984656,0.15,0.284,1.53626540550529e-30,"ResA_1'","ENSG00000165782"
"7584",9.67533764849811e-41,-0.478651523320868,0.145,0.292,1.78432576913602e-36,"ResA_1'","ENSG00000153107"
"7585",6.69253791740048e-30,-0.478867579769105,0.164,0.282,1.234237842727e-25,"ResA_1'","ENSG00000234127"
"7586",1.24131607925647e-30,-0.478924075641994,0.187,0.308,2.28923511336478e-26,"ResA_1'","ENSG00000184154"
"7587",2.46303525451133e-16,-0.479499224977292,0.266,0.354,4.5423296163698e-12,"ResA_1'","ENSG00000262468"
"7588",8.25335239221325e-17,-0.479537758645045,0.284,0.389,1.52208324817197e-12,"ResA_1'","ENSG00000174744"
"7589",3.94726741184784e-37,-0.479563269977873,0.135,0.265,7.27955056092979e-33,"ResA_1'","ENSG00000147471"
"7590",4.80716427852747e-40,-0.479589889995148,0.133,0.276,8.86537236246036e-36,"ResA_1'","ENSG00000135870"
"7591",2.93532370845542e-21,-0.479620179940909,0.188,0.293,5.41332398313348e-17,"ResA_1'","ENSG00000151498"
"7592",2.4746670723881e-35,-0.480308904608628,0.134,0.264,4.56378101489813e-31,"ResA_1'","ENSG00000114316"
"7593",1.08473498703327e-49,-0.480452220480037,0.128,0.29,2.00046826308676e-45,"ResA_1'","ENSG00000159792"
"7594",8.13176600040052e-07,-0.480464108438279,0.278,0.337,0.0149966028579386,"ResA_1'","ENSG00000133704"
"7595",8.90324881081006e-36,-0.48086479480325,0.143,0.277,1.64193714568959e-31,"ResA_1'","ENSG00000225377"
"7596",1.75998418762126e-46,-0.481144337579418,0.106,0.255,3.24576283881114e-42,"ResA_1'","ENSG00000144711"
"7597",1.12479528785886e-33,-0.481481751756425,0.162,0.298,2.0743474698693e-29,"ResA_1'","ENSG00000115207"
"7598",2.06481826064284e-34,-0.481873963805831,0.172,0.311,3.80793783627753e-30,"ResA_1'","ENSG00000113812"
"7599",6.14390705594915e-40,-0.482148788910463,0.13,0.269,1.13305933925814e-35,"ResA_1'","ENSG00000089050"
"7600",9.28111734339717e-53,-0.482844230498678,0.11,0.273,1.71162366046931e-48,"ResA_1'","ENSG00000114993"
"7601",9.30580750017165e-45,-0.483139002087966,0.142,0.301,1.71617701918166e-40,"ResA_1'","ENSG00000170903"
"7602",1.11738518687518e-19,-0.483530174690144,0.195,0.29,2.0606817616352e-15,"ResA_1'","ENSG00000170365"
"7603",8.73812378570713e-58,-0.484305377960074,0.096,0.262,1.61148478856011e-53,"ResA_1'","ENSG00000178188"
"7604",7.93499675765913e-32,-0.484475139826902,0.135,0.257,1.4633721020475e-27,"ResA_1'","ENSG00000185591"
"7605",9.72273310084104e-11,-0.484771512510258,0.484,0.549,1.79306643845711e-06,"ResA_1'","ENSG00000215375"
"7606",2.25280626185571e-46,-0.484805343540327,0.109,0.255,4.15462530811429e-42,"ResA_1'","ENSG00000109790"
"7607",3.05135882634699e-08,-0.485110472683651,0.519,0.565,0.000562731594754912,"ResA_1'","ENSG00000160050"
"7608",1.83841615160334e-33,-0.485955771752431,0.132,0.258,3.39040706678689e-29,"ResA_1'","ENSG00000198298"
"7609",5.36545342795768e-36,-0.486289143232833,0.193,0.344,9.89496921183955e-32,"ResA_1'","ENSG00000115084"
"7610",4.89950911059341e-16,-0.486980871833187,0.239,0.317,9.03567470175636e-12,"ResA_1'","ENSG00000079950"
"7611",2.28307295566067e-41,-0.487845504875378,0.131,0.269,4.2104431448294e-37,"ResA_1'","ENSG00000140153"
"7612",1.84019349623476e-43,-0.487913669713275,0.153,0.314,3.39368484575614e-39,"ResA_1'","ENSG00000160993"
"7613",5.89095944194889e-21,-0.488274813149514,0.207,0.318,1.08641074028421e-16,"ResA_1'","ENSG00000160199"
"7614",5.54695260037759e-21,-0.489322296444125,0.199,0.302,1.02296899856163e-16,"ResA_1'","ENSG00000161533"
"7615",6.9315524487309e-30,-0.489427149887808,0.163,0.284,1.27831690259495e-25,"ResA_1'","ENSG00000109911"
"7616",1.79782125795047e-34,-0.489796351941242,0.134,0.265,3.31554196391225e-30,"ResA_1'","ENSG00000157540"
"7617",2.90108990165427e-22,-0.490086129382464,0.18,0.292,5.35018999663081e-18,"ResA_1'","ENSG00000261526"
"7618",2.32986612534005e-53,-0.490476014328394,0.105,0.262,4.29673910835213e-49,"ResA_1'","ENSG00000114742"
"7619",1.9260570592874e-13,-0.490628278065686,0.269,0.359,3.55203442873783e-09,"ResA_1'","ENSG00000182973"
"7620",4.78213088042114e-31,-0.49071382740522,0.188,0.319,8.81920576967267e-27,"ResA_1'","ENSG00000163626"
"7621",1.11572360891611e-32,-0.490878898262139,0.186,0.326,2.05761747956309e-28,"ResA_1'","ENSG00000150712"
"7622",2.17644186284872e-40,-0.491443300879367,0.115,0.251,4.01379408346561e-36,"ResA_1'","ENSG00000167695"
"7623",1.28268965635087e-11,-0.49152314636244,0.25,0.327,2.36553626424228e-07,"ResA_1'","ENSG00000176125"
"7624",1.4497219405634e-16,-0.491556279682435,0.204,0.298,2.67357720278703e-12,"ResA_1'","ENSG00000215424"
"7625",6.39852831613334e-08,-0.491848049371404,0.656,0.691,0.00118001659206131,"ResA_1'","ENSG00000159079"
"7626",1.63209557290647e-29,-0.492592132631334,0.186,0.309,3.00991065555411e-25,"ResA_1'","ENSG00000147457"
"7627",1.26444705905634e-25,-0.492861847956586,0.163,0.268,2.33189326631171e-21,"ResA_1'","ENSG00000131779"
"7628",2.79814539303838e-27,-0.493251814026815,0.157,0.255,5.16033973384138e-23,"ResA_1'","ENSG00000163539"
"7629",2.54133424543549e-43,-0.493976770800455,0.123,0.267,4.68672861543212e-39,"ResA_1'","ENSG00000273899"
"7630",1.09409869575558e-37,-0.493979025447164,0.132,0.265,2.01773681471244e-33,"ResA_1'","ENSG00000101997"
"7631",2.44582016198855e-35,-0.494293769322938,0.193,0.335,4.51058154273929e-31,"ResA_1'","ENSG00000137168"
"7632",6.4720030580378e-29,-0.494826821277482,0.145,0.264,1.19356680396333e-24,"ResA_1'","ENSG00000047644"
"7633",6.01463909979404e-41,-0.494868510930813,0.136,0.278,1.10921974278402e-36,"ResA_1'","ENSG00000048140"
"7634",1.56202070650238e-26,-0.495412353719758,0.286,0.416,2.88067858693169e-22,"ResA_1'","ENSG00000198960"
"7635",3.4728266671801e-39,-0.495449340855085,0.119,0.257,6.40458693961354e-35,"ResA_1'","ENSG00000151445"
"7636",1.937924812302e-10,-0.495572614070828,0.303,0.368,3.57392093884735e-06,"ResA_1'","ENSG00000147202"
"7637",1.8614703186772e-38,-0.495667795976218,0.156,0.3,3.43292356170449e-34,"ResA_1'","ENSG00000006530"
"7638",5.34621942735093e-35,-0.495696188400743,0.163,0.308,9.85949786792059e-31,"ResA_1'","ENSG00000110880"
"7639",1.10851967634054e-10,-0.495837841402042,0.339,0.416,2.04433198710723e-06,"ResA_1'","ENSG00000185875"
"7640",5.7693819028452e-36,-0.495890609175391,0.166,0.308,1.06398941052271e-31,"ResA_1'","ENSG00000129932"
"7641",2.17493305288555e-42,-0.496395577776282,0.131,0.273,4.01101153613154e-38,"ResA_1'","ENSG00000090447"
"7642",7.36751214388829e-26,-0.49644335190563,0.27,0.403,1.35871658957588e-21,"ResA_1'","ENSG00000168282"
"7643",8.31278727043289e-48,-0.496446990922861,0.126,0.279,1.53304422841323e-43,"ResA_1'","ENSG00000103365"
"7644",1.37700218902468e-53,-0.497509166661088,0.096,0.255,2.53946743699931e-49,"ResA_1'","ENSG00000134109"
"7645",1.79327031302399e-36,-0.497904315679312,0.174,0.316,3.30714911127884e-32,"ResA_1'","ENSG00000072062"
"7646",2.7796308359241e-53,-0.497960618737514,0.102,0.26,5.12619518761122e-49,"ResA_1'","ENSG00000168067"
"7647",3.22856441393711e-48,-0.498466970235365,0.133,0.286,5.95411849218282e-44,"ResA_1'","ENSG00000119689"
"7648",5.26241072180648e-35,-0.498554545404396,0.2,0.344,9.70493785315551e-31,"ResA_1'","ENSG00000118246"
"7649",1.57662880501823e-37,-0.498623695319106,0.215,0.378,2.90761884221463e-33,"ResA_1'","ENSG00000204576"
"7650",3.09958313453322e-46,-0.498689017000022,0.119,0.26,5.71625121670616e-42,"ResA_1'","ENSG00000100439"
"7651",9.59092410293365e-50,-0.499611629842863,0.108,0.261,1.76875822306302e-45,"ResA_1'","ENSG00000171105"
"7652",1.65769498274641e-26,-0.500198657582515,0.153,0.262,3.05712108718092e-22,"ResA_1'","ENSG00000104689"
"7653",4.30972979282127e-41,-0.500284011741207,0.155,0.308,7.94800368392098e-37,"ResA_1'","ENSG00000135926"
"7654",2.86391372686541e-37,-0.500574157945981,0.123,0.255,5.2816296950852e-33,"ResA_1'","ENSG00000198841"
"7655",4.03168764889696e-61,-0.501285738493857,0.089,0.257,7.43523836209577e-57,"ResA_1'","ENSG00000184014"
"7656",4.90641773356402e-22,-0.501472527472377,0.2,0.304,9.04841558423876e-18,"ResA_1'","ENSG00000143207"
"7657",6.676790601241e-40,-0.50167584638674,0.133,0.273,1.23133372268087e-35,"ResA_1'","ENSG00000160439"
"7658",5.01631563353396e-30,-0.501944739554556,0.184,0.309,9.25108929136332e-26,"ResA_1'","ENSG00000132842"
"7659",6.99187225788322e-49,-0.502243677060417,0.129,0.292,1.28944108179882e-44,"ResA_1'","ENSG00000107951"
"7660",8.52367435234904e-46,-0.502435725029217,0.12,0.262,1.57193602406021e-41,"ResA_1'","ENSG00000174306"
"7661",2.75171631261709e-05,-0.50313229864085,0.477,0.512,0.507471522372844,"ResA_1'","ENSG00000132002"
"7662",3.0407447475843e-31,-0.503548830759767,0.155,0.283,5.60774146349497e-27,"ResA_1'","ENSG00000151233"
"7663",7.91042237828405e-62,-0.504068823703459,0.085,0.252,1.45884009500314e-57,"ResA_1'","ENSG00000171574"
"7664",1.83040026596331e-43,-0.504153338625013,0.129,0.271,3.37562417048953e-39,"ResA_1'","ENSG00000198522"
"7665",0.000154890436305046,-0.504320088196445,0.465,0.506,1,"ResA_1'","ENSG00000135655"
"7666",6.80345660943854e-21,-0.504353697475747,0.191,0.295,1.25469346791266e-16,"ResA_1'","ENSG00000182957"
"7667",8.98366459760076e-35,-0.50443959733494,0.156,0.29,1.65676742508953e-30,"ResA_1'","ENSG00000130023"
"7668",1.47439151355163e-30,-0.505699425377888,0.158,0.282,2.71907282929192e-26,"ResA_1'","ENSG00000187866"
"7669",1.14234000963946e-23,-0.505841936063773,0.245,0.363,2.10670344577709e-19,"ResA_1'","ENSG00000101247"
"7670",1.36507962489602e-20,-0.505948788925491,0.231,0.331,2.51747984423325e-16,"ResA_1'","ENSG00000141076"
"7671",8.34082705628255e-06,-0.505991560864739,0.594,0.629,0.153821532571963,"ResA_1'","ENSG00000135829"
"7672",1.82035080632346e-26,-0.506081139253284,0.171,0.286,3.35709095702172e-22,"ResA_1'","ENSG00000078237"
"7673",9.93414959762925e-33,-0.506521850642901,0.203,0.336,1.83205586879479e-28,"ResA_1'","ENSG00000176476"
"7674",2.72896405710647e-32,-0.507227251215486,0.188,0.32,5.03275551411576e-28,"ResA_1'","ENSG00000139324"
"7675",7.39365927335864e-43,-0.507423733040814,0.117,0.263,1.3635386431928e-38,"ResA_1'","ENSG00000184402"
"7676",1.89124697575435e-25,-0.507589135725099,0.244,0.374,3.48783767268618e-21,"ResA_1'","ENSG00000168040"
"7677",8.58399603994824e-43,-0.507665329604739,0.12,0.266,1.58306054968726e-38,"ResA_1'","ENSG00000213096"
"7678",2.63932231598721e-25,-0.508419390085424,0.281,0.414,4.86743821514361e-21,"ResA_1'","ENSG00000116863"
"7679",2.15301101798537e-22,-0.508464735595688,0.159,0.259,3.97058291936861e-18,"ResA_1'","ENSG00000140718"
"7680",5.84778030498022e-25,-0.508584735767397,0.192,0.304,1.07844764384445e-20,"ResA_1'","ENSG00000088035"
"7681",2.35228579638881e-18,-0.50886017242397,0.192,0.282,4.33808546570024e-14,"ResA_1'","ENSG00000176055"
"7682",3.05982161098229e-36,-0.509341931192978,0.165,0.294,5.64292301497353e-32,"ResA_1'","ENSG00000162695"
"7683",7.33664732804844e-44,-0.509516320788126,0.136,0.279,1.35302450023869e-39,"ResA_1'","ENSG00000002822"
"7684",3.93931671428788e-35,-0.509732896900668,0.159,0.295,7.26488788448972e-31,"ResA_1'","ENSG00000142185"
"7685",2.94665395486398e-37,-0.509997349895562,0.129,0.252,5.43421922356015e-33,"ResA_1'","ENSG00000130559"
"7686",1.55275926516849e-36,-0.510031754087208,0.175,0.32,2.86359863682373e-32,"ResA_1'","ENSG00000172992"
"7687",2.0254215510854e-09,-0.510034684359877,0.262,0.31,3.7352824245117e-05,"ResA_1'","ENSG00000155755"
